feature,importance
Total Charges_3103.25,1.558318003143937e-07
Total Charges_6430.9,1.5533065722156008e-07
Total Charges_1714.55,1.4799105696703706e-07
Total Charges_3126.45,1.4772273881029187e-07
Total Charges_1087.25,1.4609094111162074e-07
Total Charges_677.05,1.457742437589854e-07
Total Charges_1337.5,1.4481248467864184e-07
Total Charges_8312.4,1.4350689863029208e-07
Total Charges_3533.6,1.3847599733308815e-07
Total Charges_20.75,1.3746204896154307e-07
Total Charges_1035.7,1.3481525163231586e-07
Total Charges_6841.4,1.293984507830472e-07
Total Charges_196.35,1.2905445903226998e-07
Total Charges_963.95,1.2888203396363893e-07
Total Charges_5566.4,1.2438246440711265e-07
Total Charges_8022.85,1.2326692660675443e-07
Total Charges_4191.45,1.2216632904972098e-07
Total Charges_5600.15,1.0276888525665543e-07
Total Charges_1263.05,1.0192259742855379e-07
Total Charges_5969.85,9.885334934499418e-08
Total Charges_2762.75,9.404993913081311e-08
Total Charges_5196.1,9.305470167991157e-08
Total Charges_2448.5,9.305134421559652e-08
Total Charges_1725.4,9.100603135202245e-08
Total Charges_146.6,8.424678969785414e-08
Total Charges_5129.45,8.367612736626978e-08
Total Charges_121.25,8.343182693943288e-08
Total Charges_1377.7,8.19214029676009e-08
Total Charges_6096.45,8.084003376192046e-08
Total Charges_1385.85,7.980435620251875e-08
Total Charges_1505.9,7.676820165108836e-08
Total Charges_335.95,7.441953610705108e-08
Total Charges_6744.25,7.27725142058768e-08
Total Charges_7209,6.991254079534758e-08
Total Charges_1685.9,6.973196172993276e-08
Total Charges_1851.45,6.840397305559288e-08
Total Charges_5388.15,6.797546961642462e-08
Total Charges_5625.55,6.639844811063622e-08
Total Charges_504.2,6.548600644552946e-08
Total Charges_94.5,6.530128427796218e-08
Total Charges_1686.15,6.528135305280166e-08
Total Charges_1024.65,6.333128316313513e-08
Total Charges_5289.8,5.813194556074736e-08
Total Charges_196.75,5.735091457348436e-08
Total Charges_439.75,5.505300644769597e-08
Total Charges_1023.95,5.462154496871874e-08
Total Charges_8129.3,5.3686903407846975e-08
Total Charges_1558.65,4.912697595619126e-08
Total Charges_212.3,4.7537727580896725e-08
Total Charges_2907.35,4.708578351580683e-08
Total Charges_326.8,4.68797659530605e-08
Total Charges_478.75,4.554806450245876e-08
Total Charges_1413,4.505569722602156e-08
Total Charges_1279,4.162547421198346e-08
Total Charges_6416.7,3.200055109046415e-08
Total Charges_6843.15,3.1893962510463236e-08
Total Charges_116.95,2.99111053565783e-08
Total Charges_1623.15,2.930550515906355e-08
Total Charges_1498.85,2.634507797334612e-08
Total Charges_2016.3,2.4023358936706136e-08
Total Charges_357.7,2.217026371414376e-08
Total Charges_7542.25,2.2063252275334113e-08
Total Charges_1203.95,2.190506353942811e-08
Total Charges_755.6,2.140012232440483e-08
Total Charges_2136.9,1.9433815040918882e-08
Total Charges_5731.85,1.675028846150579e-08
Total Charges_1764.75,1.643354538878218e-08
Total Charges_4758.8,1.5055213618392503e-08
Total Charges_1165.9,1.4342394383727933e-08
Total Charges_284.35,1.2135779537285793e-08
Total Charges_5963.95,1.1628993007913351e-08
Total Charges_452.35,1.1214470769887777e-08
Total Charges_1441.65,1.0201060597319036e-08
Total Charges_2021.35,9.312036373839145e-09
Total Charges_7842.3,8.93793879567949e-09
Total Charges_71.2,8.777943260829055e-09
Total Charges_265.3,8.650474410432904e-09
Total Charges_1066.15,8.595548170201407e-09
Total Charges_165.5,8.462424213225499e-09
Total Charges_804.25,8.423905648634726e-09
Total Charges_100.35,8.041325590777812e-09
Total Charges_1374.2,8.035740511144025e-09
Total Charges_8041.65,7.907800157098158e-09
Total Charges_830.25,7.288017007789055e-09
Total Charges_927.1,7.260898734818912e-09
Total Charges_1887,6.228072694446069e-09
Total Charges_1035.5,6.163196937825201e-09
Total Charges_433.75,5.855259763790763e-09
Total Charges_1229.1,5.853259814245135e-09
Total Charges_415.1,5.834854100987238e-09
Total Charges_903.8,5.7037484791271e-09
Total Charges_672.2,5.560854173560305e-09
Total Charges_475.1,5.532787739175618e-09
Total Charges_290.55,4.982688522711541e-09
Total Charges_343.45,4.900327367185396e-09
Total Charges_1924.1,4.526950881329435e-09
Total Charges_1434.1,4.469098473370601e-09
Total Charges_1719.15,4.147935285264625e-09
Total Charges_6520.8,3.9880940147433025e-09
Total Charges_6253,3.900922560996162e-09
Total Charges_424.5,3.4658914758368607e-09
Total Charges_1750.7,2.9869019621243844e-09
Total Charges_369.6,2.95862846736141e-09
Total Charges_1238.65,2.3482495551626566e-09
Total Charges_4370.25,2.0276545415917636e-09
Total Charges_611.45,1.280462453520886e-09
Total Charges_638,1.2783169933833486e-09
Total Charges_1070.5,7.314739146791303e-10
Total Charges_227.35,0.0
Total Charges_2265,0.0
Total Charges_2264.5,0.0
Total Charges_2264.05,0.0
Total Charges_2263.4,0.0
Total Charges_226.95,0.0
Total Charges_226.45,0.0
Total Charges_2259.35,0.0
Total Charges_2258.25,0.0
Total Charges_228,0.0
Total Charges_1687.95,0.0
Total Charges_1686.85,0.0
Total Charges_1683.7,0.0
Total Charges_1681.6,0.0
Total Charges_168.65,0.0
Total Charges_168.6,0.0
Total Charges_168.5,0.0
Total Charges_1677.85,0.0
Total Charges_2277.65,0.0
Total Charges_232.35,0.0
Total Charges_2316.85,0.0
Total Charges_2313.8,0.0
Total Charges_2312.55,0.0
Total Charges_2301.15,0.0
Total Charges_2298.55,0.0
Total Charges_229.7,0.0
Total Charges_229.55,0.0
Total Charges_229.4,0.0
Total Charges_2289.9,0.0
Total Charges_2283.3,0.0
Total Charges_2283.15,0.0
Total Charges_228.75,0.0
Total Charges_228.65,0.0
Total Charges_228.4,0.0
Total Charges_235.65,0.0
Total Charges_235.5,0.0
Total Charges_2348.45,0.0
Total Charges_2347.9,0.0
Total Charges_2345.55,0.0
Total Charges_2342.2,0.0
Total Charges_234.85,0.0
Total Charges_2339.3,0.0
Total Charges_2324.7,0.0
Total Charges_232.5,0.0
Total Charges_232.4,0.0
Total Charges_239.75,0.0
Total Charges_239.45,0.0
Total Charges_239.05,0.0
Total Charges_239,0.0
Total Charges_2384.15,0.0
Total Charges_238.15,0.0
Total Charges_2379.1,0.0
Total Charges_2375.2,0.0
Total Charges_237.95,0.0
Total Charges_237.7,0.0
Total Charges_237.2,0.0
Total Charges_2369.3,0.0
Total Charges_2357.75,0.0
Total Charges_235.8,0.0
Total Charges_24.4,0.0
Total Charges_1672.35,0.0
Total Charges_1672.1,0.0
Total Charges_1671.6,0.0
Total Charges_1669.4,0.0
Total Charges_1667.25,0.0
Total Charges_1665.2,0.0
Total Charges_1664.3,0.0
Total Charges_1663.75,0.0
Total Charges_1655.35,0.0
Total Charges_1654.75,0.0
Total Charges_1653.85,0.0
Total Charges_1653.45,0.0
Total Charges_1652.95,0.0
Total Charges_2395.05,0.0
Total Charges_244.1,0.0
Total Charges_2438.6,0.0
Total Charges_2431.95,0.0
Total Charges_243.65,0.0
Total Charges_2425.4,0.0
Total Charges_2424.5,0.0
Total Charges_2424.45,0.0
Total Charges_242.4,0.0
Total Charges_2416.1,0.0
Total Charges_2415.95,0.0
Total Charges_2404.15,0.0
Total Charges_24.9,0.0
Total Charges_1651.95,0.0
Total Charges_1647,0.0
Total Charges_1643.25,0.0
Total Charges_1641.3,0.0
Total Charges_1640,0.0
Total Charges_164.6,0.0
Total Charges_164.5,0.0
Total Charges_2440.15,0.0
Total Charges_244.85,0.0
Total Charges_244.75,0.0
Total Charges_244.65,0.0
Total Charges_2484,0.0
Total Charges_248.4,0.0
Total Charges_2479.05,0.0
Total Charges_2471.25,0.0
Total Charges_2470.1,0.0
Total Charges_2462.55,0.0
Total Charges_2460.55,0.0
Total Charges_246.7,0.0
Total Charges_246.25,0.0
Total Charges_2459.8,0.0
Total Charges_2447.45,0.0
Total Charges_2444.25,0.0
Total Charges_1652.1,0.0
Total Charges_251.65,0.0
Total Charges_251.6,0.0
Total Charges_2509.95,0.0
Total Charges_250.1,0.0
Total Charges_25.4,0.0
Total Charges_25.25,0.0
Total Charges_25,0.0
Total Charges_2499.3,0.0
Total Charges_2496.7,0.0
Total Charges_2494.65,0.0
Total Charges_2492.25,0.0
Total Charges_2490.15,0.0
Total Charges_249.55,0.0
Total Charges_249.4,0.0
Total Charges_162.3,0.0
Total Charges_2542.45,0.0
Total Charges_2540.1,0.0
Total Charges_254.5,0.0
Total Charges_2538.2,0.0
Total Charges_2538.05,0.0
Total Charges_2531.8,0.0
Total Charges_253.8,0.0
Total Charges_253,0.0
Total Charges_2522.4,0.0
Total Charges_252.75,0.0
Total Charges_252,0.0
Total Charges_251.75,0.0
Total Charges_2548.55,0.0
Total Charges_2545.75,0.0
Total Charges_2545.7,0.0
Total Charges_1637.4,0.0
Total Charges_1636.95,0.0
Total Charges_1630.4,0.0
Total Charges_163.55,0.0
Total Charges_1626.4,0.0
Total Charges_1626.05,0.0
Total Charges_1620.8,0.0
Total Charges_1620.45,0.0
Total Charges_1620.2,0.0
Total Charges_162.55,0.0
Total Charges_2583.75,0.0
Total Charges_258.35,0.0
Total Charges_2576.8,0.0
Total Charges_257.6,0.0
Total Charges_2566.3,0.0
Total Charges_2564.95,0.0
Total Charges_2552.9,0.0
Total Charges_255.6,0.0
Total Charges_255.55,0.0
Total Charges_255.5,0.0
Total Charges_255.35,0.0
Total Charges_2549.1,0.0
Total Charges_262.3,0.0
Total Charges_2619.25,0.0
Total Charges_2606.35,0.0
Total Charges_2602.9,0.0
Total Charges_260.8,0.0
Total Charges_260.7,0.0
Total Charges_2599.95,0.0
Total Charges_2595.25,0.0
Total Charges_259.8,0.0
Total Charges_259.65,0.0
Total Charges_259.4,0.0
Total Charges_2588.95,0.0
Total Charges_2586,0.0
Total Charges_265.8,0.0
Total Charges_2647.2,0.0
Total Charges_2647.1,0.0
Total Charges_264.85,0.0
Total Charges_264.55,0.0
Total Charges_2636.05,0.0
Total Charges_2635,0.0
Total Charges_2633.3,0.0
Total Charges_263.65,0.0
Total Charges_2627.35,0.0
Total Charges_2627.2,0.0
Total Charges_2623.65,0.0
Total Charges_2621.75,0.0
Total Charges_2656.3,0.0
Total Charges_2655.25,0.0
Total Charges_2651.2,0.0
Total Charges_162.15,0.0
Total Charges_1616.15,0.0
Total Charges_1615.1,0.0
Total Charges_1614.05,0.0
Total Charges_1612.2,0.0
Total Charges_161.95,0.0
Total Charges_161.45,0.0
Total Charges_161.15,0.0
Total Charges_1608.15,0.0
Total Charges_1607.2,0.0
Total Charges_1601.5,0.0
Total Charges_2651.1,0.0
Total Charges_2681.15,0.0
Total Charges_2680.15,0.0
Total Charges_268.45,0.0
Total Charges_268.4,0.0
Total Charges_267.6,0.0
Total Charges_267.35,0.0
Total Charges_2669.45,0.0
Total Charges_2661.1,0.0
Total Charges_266.95,0.0
Total Charges_266.8,0.0
Total Charges_266.6,0.0
Total Charges_2659.45,0.0
Total Charges_2658.4,0.0
Total Charges_2657.55,0.0
Total Charges_2656.7,0.0
Total Charges_2730.85,0.0
Total Charges_2727.8,0.0
Total Charges_2723.15,0.0
Total Charges_2722.2,0.0
Total Charges_272,0.0
Total Charges_2708.2,0.0
Total Charges_270.95,0.0
Total Charges_270.7,0.0
Total Charges_270.6,0.0
Total Charges_2698.35,0.0
Total Charges_2696.55,0.0
Total Charges_2688.85,0.0
Total Charges_2688.45,0.0
Total Charges_2748.7,0.0
Total Charges_2743.45,0.0
Total Charges_1600.95,0.0
Total Charges_1600.25,0.0
Total Charges_160.85,0.0
Total Charges_160.8,0.0
Total Charges_160.05,0.0
Total Charges_1596.6,0.0
Total Charges_1594.75,0.0
Total Charges_1593.1,0.0
Total Charges_1592.35,0.0
Total Charges_1588.25,0.0
Total Charges_274.7,0.0
Total Charges_2731,0.0
Total Charges_2799.75,0.0
Total Charges_279.5,0.0
Total Charges_2789.7,0.0
Total Charges_278.4,0.0
Total Charges_2768.35,0.0
Total Charges_2766.4,0.0
Total Charges_2758.15,0.0
Total Charges_2754,0.0
Total Charges_2753.8,0.0
Total Charges_275.9,0.0
Total Charges_2839.95,0.0
Total Charges_2838.7,0.0
Total Charges_2838.55,0.0
Total Charges_2832.75,0.0
Total Charges_283.75,0.0
Total Charges_2820.65,0.0
Total Charges_2815.25,0.0
Total Charges_2813.05,0.0
Total Charges_2807.65,0.0
Total Charges_2807.1,0.0
Total Charges_2806.9,0.0
Total Charges_280.85,0.0
Total Charges_280.35,0.0
Total Charges_2879.2,0.0
Total Charges_2878.55,0.0
Total Charges_2877.95,0.0
Total Charges_2877.05,0.0
Total Charges_2874.45,0.0
Total Charges_2871.5,0.0
Total Charges_287.85,0.0
Total Charges_2867.75,0.0
Total Charges_2866.45,0.0
Total Charges_2862.55,0.0
Total Charges_2861.45,0.0
Total Charges_2854.95,0.0
Total Charges_2852.4,0.0
Total Charges_285.2,0.0
Total Charges_284.9,0.0
Total Charges_1564.4,0.0
Total Charges_2911.5,0.0
Total Charges_2911.3,0.0
Total Charges_2909.95,0.0
Total Charges_2908.2,0.0
Total Charges_2907.55,0.0
Total Charges_29.9,0.0
Total Charges_29.85,0.0
Total Charges_2893.4,0.0
Total Charges_2890.65,0.0
Total Charges_2888.7,0.0
Total Charges_2884.9,0.0
Total Charges_2882.25,0.0
Total Charges_288.35,0.0
Total Charges_2921.75,0.0
Total Charges_292.8,0.0
Total Charges_2917.65,0.0
Total Charges_2911.8,0.0
Total Charges_158.95,0.0
Total Charges_158.4,0.0
Total Charges_1579.7,0.0
Total Charges_1573.05,0.0
Total Charges_157.75,0.0
Total Charges_157.55,0.0
Total Charges_1567.55,0.0
Total Charges_1567,0.0
Total Charges_1566.9,0.0
Total Charges_1566.75,0.0
Total Charges_297.3,0.0
Total Charges_2964.8,0.0
Total Charges_2960.1,0.0
Total Charges_2958.95,0.0
Total Charges_295.65,0.0
Total Charges_2948.6,0.0
Total Charges_294.95,0.0
Total Charges_294.2,0.0
Total Charges_2937.65,0.0
Total Charges_2936.25,0.0
Total Charges_293.85,0.0
Total Charges_293.3,0.0
Total Charges_293.15,0.0
Total Charges_300.4,0.0
Total Charges_30.55,0.0
Total Charges_2997.45,0.0
Total Charges_299.75,0.0
Total Charges_299.4,0.0
Total Charges_299.3,0.0
Total Charges_299.05,0.0
Total Charges_2989.6,0.0
Total Charges_298.7,0.0
Total Charges_2979.5,0.0
Total Charges_2979.2,0.0
Total Charges_2976.95,0.0
Total Charges_2970.8,0.0
Total Charges_297.35,0.0
Total Charges_1546.3,0.0
Total Charges_3027.65,0.0
Total Charges_3027.4,0.0
Total Charges_3023.55,0.0
Total Charges_3019.7,0.0
Total Charges_3015.75,0.0
Total Charges_3011.65,0.0
Total Charges_3008.15,0.0
Total Charges_3005.8,0.0
Total Charges_3000.25,0.0
Total Charges_300.7,0.0
Total Charges_3038.55,0.0
Total Charges_3035.8,0.0
Total Charges_303.7,0.0
Total Charges_3029.1,0.0
Total Charges_1564.05,0.0
Total Charges_1563.9,0.0
Total Charges_1559.3,0.0
Total Charges_1559.25,0.0
Total Charges_1558.7,0.0
Total Charges_1556.85,0.0
Total Charges_1553.9,0.0
Total Charges_1548.65,0.0
Total Charges_3088.25,0.0
Total Charges_3085.35,0.0
Total Charges_3084.9,0.0
Total Charges_308.1,0.0
Total Charges_307.4,0.0
Total Charges_307,0.0
Total Charges_306.05,0.0
Total Charges_3058.65,0.0
Total Charges_3053,0.0
Total Charges_305.95,0.0
Total Charges_3045.75,0.0
Total Charges_3043.6,0.0
Total Charges_304.6,0.0
Total Charges_3112.05,0.0
Total Charges_3109.9,0.0
Total Charges_3107.3,0.0
Total Charges_3105.55,0.0
Total Charges_310.6,0.0
Total Charges_31.9,0.0
Total Charges_31.2,0.0
Total Charges_3097,0.0
Total Charges_3094.65,0.0
Total Charges_3092,0.0
Total Charges_3091.75,0.0
Total Charges_3089.6,0.0
Total Charges_3143.65,0.0
Total Charges_314.6,0.0
Total Charges_314.45,0.0
Total Charges_3131.55,0.0
Total Charges_313.6,0.0
Total Charges_313.45,0.0
Total Charges_313,0.0
Total Charges_3128.8,0.0
Total Charges_3122.4,0.0
Total Charges_3121.4,0.0
Total Charges_3121.1,0.0
Total Charges_3119.9,0.0
Total Charges_3116.15,0.0
Total Charges_3157,0.0
Total Charges_3147.5,0.0
Total Charges_1540.2,0.0
Total Charges_154.8,0.0
Total Charges_1539.8,0.0
Total Charges_1539.45,0.0
Total Charges_1537.9,0.0
Total Charges_1537.85,0.0
Total Charges_1534.75,0.0
Total Charges_1534.05,0.0
Total Charges_153.8,0.0
Total Charges_153.3,0.0
Total Charges_1529.65,0.0
Total Charges_1529.2,0.0
Total Charges_1527.35,0.0
Total Charges_3145.15,0.0
Total Charges_3204.4,0.0
Total Charges_3196,0.0
Total Charges_319.85,0.0
Total Charges_3187.65,0.0
Total Charges_3181.8,0.0
Total Charges_318.6,0.0
Total Charges_3175.85,0.0
Total Charges_3171.6,0.0
Total Charges_3169.55,0.0
Total Charges_3168,0.0
Total Charges_3162.65,0.0
Total Charges_3161.6,0.0
Total Charges_3161.4,0.0
Total Charges_3161.2,0.0
Total Charges_316.9,0.0
Total Charges_324.2,0.0
Total Charges_3237.05,0.0
Total Charges_3236.35,0.0
Total Charges_3233.6,0.0
Total Charges_3231.05,0.0
Total Charges_323.45,0.0
Total Charges_322.9,0.0
Total Charges_322.5,0.0
Total Charges_3213.75,0.0
Total Charges_3211.9,0.0
Total Charges_321.65,0.0
Total Charges_321.4,0.0
Total Charges_321.05,0.0
Total Charges_3208.65,0.0
Total Charges_3243.45,0.0
Total Charges_324.8,0.0
Total Charges_324.6,0.0
Total Charges_1524.85,0.0
Total Charges_1523.4,0.0
Total Charges_1520.1,0.0
Total Charges_152.6,0.0
Total Charges_152.45,0.0
Total Charges_152.3,0.0
Total Charges_1516.6,0.0
Total Charges_1514.85,0.0
Total Charges_1513.6,0.0
Total Charges_1510.5,0.0
Total Charges_151.75,0.0
Total Charges_3283.05,0.0
Total Charges_3281.65,0.0
Total Charges_3275.15,0.0
Total Charges_3273.95,0.0
Total Charges_3273.55,0.0
Total Charges_3270.25,0.0
Total Charges_3263.9,0.0
Total Charges_3263.6,0.0
Total Charges_3254.35,0.0
Total Charges_3250.45,0.0
Total Charges_3249.4,0.0
Total Charges_3244.4,0.0
Total Charges_1498.55,0.0
Total Charges_3330.1,0.0
Total Charges_333.65,0.0
Total Charges_3327.05,0.0
Total Charges_3314.15,0.0
Total Charges_331.6,0.0
Total Charges_331.35,0.0
Total Charges_3303.05,0.0
Total Charges_3301.05,0.0
Total Charges_33.7,0.0
Total Charges_3297,0.0
Total Charges_329.75,0.0
Total Charges_3342.45,0.0
Total Charges_334.8,0.0
Total Charges_3339.05,0.0
Total Charges_3334.9,0.0
Total Charges_151.3,0.0
Total Charges_1509.9,0.0
Total Charges_1507,0.0
Total Charges_1505.05,0.0
Total Charges_1500.25,0.0
Total Charges_150.85,0.0
Total Charges_150.75,0.0
Total Charges_150.6,0.0
Total Charges_150.35,0.0
Total Charges_3384,0.0
Total Charges_3377.8,0.0
Total Charges_3371.75,0.0
Total Charges_3369.05,0.0
Total Charges_3366.05,0.0
Total Charges_3365.4,0.0
Total Charges_3363.8,0.0
Total Charges_336.7,0.0
Total Charges_3358.65,0.0
Total Charges_3357.9,0.0
Total Charges_3353.4,0.0
Total Charges_335.75,0.0
Total Charges_3419.5,0.0
Total Charges_3414.65,0.0
Total Charges_341.6,0.0
Total Charges_341.45,0.0
Total Charges_341.35,0.0
Total Charges_3409.1,0.0
Total Charges_3403.4,0.0
Total Charges_340.85,0.0
Total Charges_340.4,0.0
Total Charges_34.75,0.0
Total Charges_34.7,0.0
Total Charges_3399.85,0.0
Total Charges_3398.9,0.0
Total Charges_3395.8,0.0
Total Charges_3450.15,0.0
Total Charges_345.9,0.0
Total Charges_3442.8,0.0
Total Charges_3442.15,0.0
Total Charges_3440.25,0.0
Total Charges_344.5,0.0
Total Charges_344.2,0.0
Total Charges_3437.5,0.0
Total Charges_3431.75,0.0
Total Charges_343.95,0.0
Total Charges_343.6,0.0
Total Charges_3423.5,0.0
Total Charges_3420.5,0.0
Total Charges_342.3,0.0
Total Charges_3460.3,0.0
Total Charges_3457.9,0.0
Total Charges_1498.35,0.0
Total Charges_1497.05,0.0
Total Charges_1493.75,0.0
Total Charges_1493.2,0.0
Total Charges_1493.1,0.0
Total Charges_1492.1,0.0
Total Charges_1490.95,0.0
Total Charges_1478.85,0.0
Total Charges_1477.65,0.0
Total Charges_1474.75,0.0
Total Charges_3457.45,0.0
Total Charges_3496.3,0.0
Total Charges_3482.85,0.0
Total Charges_348.8,0.0
Total Charges_348.15,0.0
Total Charges_3479.05,0.0
Total Charges_3478.75,0.0
Total Charges_3478.15,0.0
Total Charges_3475.55,0.0
Total Charges_3474.45,0.0
Total Charges_3474.2,0.0
Total Charges_3471.1,0.0
Total Charges_3470.8,0.0
Total Charges_3467,0.0
Total Charges_3540.65,0.0
Total Charges_3532.85,0.0
Total Charges_3521.7,0.0
Total Charges_3520.75,0.0
Total Charges_3512.9,0.0
Total Charges_3512.5,0.0
Total Charges_3512.15,0.0
Total Charges_3510.3,0.0
Total Charges_351.5,0.0
Total Charges_35.45,0.0
Total Charges_35.1,0.0
Total Charges_35,0.0
Total Charges_3545.1,0.0
Total Charges_3545.05,0.0
Total Charges_3541.1,0.0
Total Charges_1474.35,0.0
Total Charges_147.8,0.0
Total Charges_147.75,0.0
Total Charges_1466.1,0.0
Total Charges_1463.7,0.0
Total Charges_1462.6,0.0
Total Charges_1462.05,0.0
Total Charges_1461.45,0.0
Total Charges_1461.15,0.0
Total Charges_1460.85,0.0
Total Charges_1460.65,0.0
Total Charges_146.65,0.0
Total Charges_358.5,0.0
Total Charges_358.05,0.0
Total Charges_3571.6,0.0
Total Charges_357.75,0.0
Total Charges_357.6,0.0
Total Charges_3565.65,0.0
Total Charges_3562.5,0.0
Total Charges_3561.15,0.0
Total Charges_3551.65,0.0
Total Charges_355.2,0.0
Total Charges_355.1,0.0
Total Charges_3548.3,0.0
Total Charges_3617.1,0.0
Total Charges_3616.25,0.0
Total Charges_3615.6,0.0
Total Charges_3608,0.0
Total Charges_3603.45,0.0
Total Charges_3600.65,0.0
Total Charges_360.55,0.0
Total Charges_36.8,0.0
Total Charges_3593.8,0.0
Total Charges_3590.2,0.0
Total Charges_3582.4,0.0
Total Charges_3645.75,0.0
Total Charges_3645.5,0.0
Total Charges_3645.05,0.0
Total Charges_3641.5,0.0
Total Charges_364.55,0.0
Total Charges_3638.25,0.0
Total Charges_3635.15,0.0
Total Charges_3634.8,0.0
Total Charges_3632,0.0
Total Charges_363.15,0.0
Total Charges_3629.2,0.0
Total Charges_3627.3,0.0
Total Charges_3624.35,0.0
Total Charges_3624.3,0.0
Total Charges_3623.95,0.0
Total Charges_37.2,0.0
Total Charges_3694.7,0.0
Total Charges_3694.45,0.0
Total Charges_369.15,0.0
Total Charges_3687.75,0.0
Total Charges_3684.95,0.0
Total Charges_3674.95,0.0
Total Charges_3673.6,0.0
Total Charges_3673.15,0.0
Total Charges_3670.5,0.0
Total Charges_3665.55,0.0
Total Charges_3656.25,0.0
Total Charges_3708.4,0.0
Total Charges_3707.6,0.0
Total Charges_3704.15,0.0
Total Charges_370.4,0.0
Total Charges_146.4,0.0
Total Charges_146.05,0.0
Total Charges_1457.25,0.0
Total Charges_1454.25,0.0
Total Charges_1451.9,0.0
Total Charges_1451.6,0.0
Total Charges_1451.1,0.0
Total Charges_1446.8,0.0
Total Charges_1445.95,0.0
Total Charges_1444.65,0.0
Total Charges_1443.65,0.0
Total Charges_3759.05,0.0
Total Charges_3756.45,0.0
Total Charges_3751.15,0.0
Total Charges_3741.85,0.0
Total Charges_3739.8,0.0
Total Charges_3729.75,0.0
Total Charges_3729.6,0.0
Total Charges_3726.15,0.0
Total Charges_3725.5,0.0
Total Charges_3723.65,0.0
Total Charges_3721.9,0.0
Total Charges_3713.95,0.0
Total Charges_371.6,0.0
Total Charges_3794.5,0.0
Total Charges_3784,0.0
Total Charges_3782.4,0.0
Total Charges_378.6,0.0
Total Charges_3778.85,0.0
Total Charges_3778.2,0.0
Total Charges_3778.1,0.0
Total Charges_3777.15,0.0
Total Charges_3775.85,0.0
Total Charges_3772.5,0.0
Total Charges_3771.5,0.0
Total Charges_377.85,0.0
Total Charges_3767.4,0.0
Total Charges_3765.05,0.0
Total Charges_3829.75,0.0
Total Charges_3824.2,0.0
Total Charges_382.8,0.0
Total Charges_382.2,0.0
Total Charges_3815.4,0.0
Total Charges_3810.55,0.0
Total Charges_381.2,0.0
Total Charges_3808,0.0
Total Charges_3807.35,0.0
Total Charges_3801.7,0.0
Total Charges_3801.3,0.0
Total Charges_38.8,0.0
Total Charges_38.45,0.0
Total Charges_38.15,0.0
Total Charges_3795.45,0.0
Total Charges_1442.6,0.0
Total Charges_1442.2,0.0
Total Charges_1442,0.0
Total Charges_1441.95,0.0
Total Charges_1440.75,0.0
Total Charges_144.95,0.0
Total Charges_144.8,0.0
Total Charges_144.55,0.0
Total Charges_144.35,0.0
Total Charges_1438.05,0.0
Total Charges_1436.95,0.0
Total Charges_383.55,0.0
Total Charges_3877.65,0.0
Total Charges_3874.1,0.0
Total Charges_3870,0.0
Total Charges_387.9,0.0
Total Charges_387.7,0.0
Total Charges_387.4,0.0
Total Charges_386.5,0.0
Total Charges_3858.05,0.0
Total Charges_3851.45,0.0
Total Charges_385.55,0.0
Total Charges_3848.8,0.0
Total Charges_3846.75,0.0
Total Charges_3845.45,0.0
Total Charges_3842.6,0.0
Total Charges_3838.2,0.0
Total Charges_3833.95,0.0
Total Charges_3901.25,0.0
Total Charges_39.3,0.0
Total Charges_3894.4,0.0
Total Charges_3893.6,0.0
Total Charges_389.95,0.0
Total Charges_389.25,0.0
Total Charges_3887.85,0.0
Total Charges_3886.85,0.0
Total Charges_3886.45,0.0
Total Charges_3883.3,0.0
Total Charges_3882.3,0.0
Total Charges_3880.05,0.0
Total Charges_3949.15,0.0
Total Charges_394.1,0.0
Total Charges_3930.6,0.0
Total Charges_393.45,0.0
Total Charges_3923.8,0.0
Total Charges_3921.3,0.0
Total Charges_3921.1,0.0
Total Charges_3919.15,0.0
Total Charges_3915.4,0.0
Total Charges_3914.05,0.0
Total Charges_3912.9,0.0
Total Charges_391.7,0.0
Total Charges_3906.7,0.0
Total Charges_3959.15,0.0
Total Charges_3952.45,0.0
Total Charges_3950.85,0.0
Total Charges_1430.25,0.0
Total Charges_143.35,0.0
Total Charges_1425.45,0.0
Total Charges_1424.4,0.0
Total Charges_1423.65,0.0
Total Charges_1423.05,0.0
Total Charges_1422.05,0.0
Total Charges_1421.9,0.0
Total Charges_1421.75,0.0
Total Charges_400,0.0
Total Charges_40.9,0.0
Total Charges_40.25,0.0
Total Charges_40.2,0.0
Total Charges_3996.8,0.0
Total Charges_3994.05,0.0
Total Charges_3988.5,0.0
Total Charges_3985.35,0.0
Total Charges_3983.6,0.0
Total Charges_398.55,0.0
Total Charges_3975.9,0.0
Total Charges_3975.7,0.0
Total Charges_3974.15,0.0
Total Charges_3973.2,0.0
Total Charges_3972.25,0.0
Total Charges_3966.3,0.0
Total Charges_402.85,0.0
Total Charges_402.5,0.0
Total Charges_4018.05,0.0
Total Charges_4017.45,0.0
Total Charges_4016.75,0.0
Total Charges_4016.3,0.0
Total Charges_4016.2,0.0
Total Charges_4014.6,0.0
Total Charges_4014.2,0.0
Total Charges_4013.8,0.0
Total Charges_401.95,0.0
Total Charges_401.5,0.0
Total Charges_401.1,0.0
Total Charges_4003.85,0.0
Total Charges_4003,0.0
Total Charges_141.1,0.0
Total Charges_4086.3,0.0
Total Charges_4085.75,0.0
Total Charges_4069.9,0.0
Total Charges_4068,0.0
Total Charges_4063,0.0
